coc_num,total_population,total_homeless,homeless_rate,fnd_per_person,pop_AIAN,pop_asian,pop_black,pop_multi,pop_NHPI,pop_white,pop_under_18,pop_18_to_24,pop_25_to_34,pop_35_to_44,pop_45_to_54,pop_55_to_64,pop_over_64,pop_female,pop_male,pop_hisp_latx,pop_non_hisp_latx,disadvantaged_county,persistent_poverty_county,percent_rural,percent_urban,percent_poc,poverty_rate,pop_density,med_hh_income,employment_access_index,housing_cost_burden,overcrowded_housing,vacancy_rate,housing_units,airports_primary,highway_miles,funding_tot,fnd_per_impov,fnd_per_hmls,pc1,pc2,pc3,pc4,pc5,pc6,pc7
FL-517,265832,641,0.0024112973607391132,30.076698817298144,0.011459327339996318,0.01131702743876919,0.10634824971121491,0.14137076657793848,2.636733463914419e-4,0.7292409555856897,0.19722150998811216,0.07518084271539902,0.11547516374909676,0.1167494153205442,0.1118039206545302,0.12484945960855613,0.25871968796376155,0.47652346876141194,0.5234765312385881,0.3100199684545038,0.6899800315454963,1,0.16666666666666666,0.9754043233442659,0.5484062311605621,0.4377539199932401,0.20330216125503703,2.0429672728047707e-5,41431.558965813,2966.836746516597,0.5103651294700223,0.0028936707850420545,0.21601780285083047,0.4580975953429196,0,0.13058135499548312,7995349,147.9408710248178,2078.8738949557983,-0.7571037431049712,-2.5746069903851523,-1.6392275037015014,0.6087628477529581,-0.7116235063866283,-0.8125403991515603,-0.5613107428833859
FL-518,138161,527,0.0038143904575097167,37.05308299737263,0.0034807952220233915,0.007890305872048685,0.16486586480017518,0.0698046677388422,2.1896542611426974e-4,0.7537394009407963,0.21477629298049283,0.08036191019536422,0.11942012448891522,0.12966010576437803,0.11234722313650626,0.14041208610361397,0.20302225733072946,0.4731675919221176,0.5268324080778823,0.09312531542799464,0.9068746845720054,0.75,0.25,0.9866918825892118,0.15546735173024195,0.2938166341294577,0.1550602846260884,2.0971926937101683e-5,45036.75891170446,2373.8144628368354,0.42530561057582095,5.802882446907429e-4,0.18601553459695183,0.4184031673416304,0,0.21536702234819036,5119291,238.9592092309275,2428.5061669829224,-1.2805033823513705,-0.7130748463039902,0.5209875709208668,-0.9265992767808777,-0.41058557002550533,-0.33793687594159544,-0.42242245604765244
FL-519,539885,731,0.0013539920538633227,37.151778619520826,0.0035207970816072357,0.03219594922844549,0.06396438571542137,0.11881321049702773,5.564731965410333e-4,0.7809491842809572,0.20304437476858064,0.07186314241165301,0.1131619442962983,0.12758382900954213,0.1292857167121296,0.1348329874073898,0.22022800539440654,0.5107463507926856,0.4892536492073144,0.17706935617010724,0.8229306438298928,0,0,0.6022042070000001,0.9275517850000001,0.266966113,0.122539727,2.7919872305529086e-4,53431,9255,0.519948275,9.54731e-4,0.151973088,0.457549293,0,0.3156275687,20057688,303.1815030852878,27438.697674418603,-1.1222774891332916,-0.4918076868963629,-0.6681484182232174,0.6708464077079198,0.22025697065393157,-0.5174790235439077,-0.6037949099300004
FL-520,824691,786,9.530842460994482e-4,14.574770429166803,0.0025140427905990244,0.016962008098883378,0.0730386489411857,0.09990236615113997,9.83254699853722e-4,0.8065996793183382,0.16366459661972899,0.05755563413826069,0.09687351146817902,0.10000368124028794,0.1070091930609736,0.14380040092053317,0.33109298255203656,0.5114235579298936,0.4885764420701064,0.1367536145875282,0.8632463854124718,0.25,0,0.8164650126493095,0.7928534048419673,0.23396763148866057,0.12178051762899195,1.2419497815671946e-4,53307.902045735915,6073.253720484399,0.5666975622818025,3.6795055213546303e-4,0.15721608973016424,0.4860911544179881,0,0.30164047535285704,12019682,119.6806411479485,3823.054071246819,-2.950235452642335,-0.46696965657018946,-2.5940977689120506,2.3026722928096017,0.24927867957046104,-0.8227054263200825,-1.3000260589685018
FL-600,2705528,3800,0.0014045317586807455,211.9019836423796,0.00256624117590175,0.016897543757857073,0.16711794475066885,0.4138695483995745,2.5585855655481415e-4,0.399292863359443,0.20135396619218143,0.0816922976089042,0.13582152582061716,0.13746566486525136,0.14302631814146374,0.13227368602939862,0.1683665413421835,0.5099460171243692,0.49005398287563084,0.6877383349917476,0.31226166500825236,1,0,0.791166586,0.99136454,0.8647561590000001,0.160098084,5.49816711122649e-4,53975,52533,0.635773132,0.005584128,0.126037721,0.381555837,3.69614e-7,0.2697081341584,573306750,1323.5760125797608,150870.19736842104,4.1234207685781925,-2.892612333413483,-2.3403933661689895,2.2313513509023313,0.5013050039660482,-1.3293385292759077,0.03185376655838679
FL-601,1942273,2469,0.0012711910220653843,74.7184329906249,0.00203383357284721,0.039196188175989265,0.2982661148353756,0.20965900059512282,7.101328745950914e-4,0.45013472994607007,0.20899561025565136,0.0752006420958139,0.12985534859749645,0.13634670296440057,0.13557491366185248,0.13798791137474584,0.17603887105003937,0.5097354900271154,0.4902645099728846,0.3191071291852998,0.6808928708147002,0,0,0.67904784,0.9999218259999999,0.644863003,0.127133812,6.234184144766759e-4,60922,39722,0.618870098,0.002411546,0.14695383,0.4254716,5.14861e-7,0.3699253155800001,145123595,587.7148794266068,58778.28878088295,1.7500854671475325,-1.2169365266872545,-1.5564239858608253,1.4189489758106075,1.4808688337431117,-0.622831250864257,0.15643980064096222
FL-602,185926,343,0.0018448199821434334,42.02637608510913,0.0013484203099276139,0.013306504298743043,0.05389500091462618,0.06778686596806648,3.8152977761517757e-4,0.8632816787310215,0.11825735712491606,0.04935847818620792,0.07726967495886367,0.07889975036266615,0.0983632607659304,0.17354664424885818,0.40430483435255765,0.5080452935417232,0.4919547064582767,0.07831538370847281,0.9216846162915272,0,0,0.797442704,0.935000294,0.164624636,0.105988557,1.0539504202632544e-4,52724,5683,0.588104913,3.00793e-4,0.246256743,0.569350172,5.37848e-6,0.23052035110000002,7813796,396.5180513317974,22780.746355685133,-4.886390083260788,0.02433852032556788,-4.49922758158734,3.410762751435528,-0.1552336941883261,-0.8752054624687646,-1.1826468043262297
FL-603,756570,941,0.0012437712306858585,60.718816500786446,0.006204541650687468,0.017652896221529022,0.08319067368301751,0.1564393205578816,5.047449983460705e-4,0.7360078228885384,0.17214882955801245,0.07097334147436836,0.10685108465835406,0.10577752771568276,0.1125594808576345,0.14219520318105897,0.2894945325548889,0.5081910754744592,0.4918089245255408,0.23597437592406634,0.7640256240759337,0,0,0.480849851,0.960720116,0.337099013,0.118142613,3.740120997019849e-4,59608,11355,0.533361095,6.95704e-4,0.279963714,0.530356742,1.32175e-6,0.35478290952,45938035,513.9450953297135,48818.31562167907,-2.059037682432673,-0.27639978639563734,-2.395730259724497,1.799967187662375,-0.29099829497382756,-1.3535282137153133,-0.2521061567848675
FL-604,75137,450,0.005989059983762993,167.53102998522698,8.775834658187599e-4,0.012197138314785373,0.07720190779014309,0.15393322734499204,4.3243243243243243e-4,0.7553577106518283,0.15602394916911047,0.055865102639296185,0.11252443792766373,0.1247067448680352,0.13855083088954057,0.1693181818181818,0.24301075268817204,0.4822336265884653,0.5177663734115348,0.23962609970674487,0.7603739002932551,0,0,0.963610102,0.868873229,0.346407229,0.105577959,2.9511265188951286e-5,72012,3816,0.597578461,0.003628713,0.389981212,0.715479724,1.3309e-5,0.13347937776,12587779,1586.7992862527963,27972.84222222222,-2.355230879339993,-0.48127142778697285,-3.5558082956274415,2.7257008756545313,-0.6770185529043875,-0.464456641557091,2.061954393775834
FL-605,1482057,2126,0.001434492735434602,82.45980215335847,0.0026353629529685253,0.030329019566949215,0.19764938393513956,0.15530977751577849,4.774156843466534e-4,0.6135990403448176,0.18893590712280914,0.07366133471491317,0.11534289957962206,0.11791545076363906,0.12288475992286327,0.13528381979404996,0.24597582810210336,0.5123277475317638,0.48767225246823614,0.23791123172662762,0.7620887682733724,0,0,0.760726069,0.9915118100000001,0.4607744509999999,0.11623668600000002,2.913138927877869e-4,65015,23576,0.59807911,0.001432113,0.180381843,0.465619743,6.74738e-7,0.24888034995299996,122210127,709.4128797973341,57483.59689557855,-0.39265780992220894,-0.6075985659685263,-1.9508796337594616,2.1042228777906993,0.9264976936790695,-0.7519713457125734,-0.2667558271369471
FL-606,379345,660,0.0017398410417957268,40.65482608179889,0.012045997218299196,0.015494984630969067,0.06844109520759581,0.1819441355154588,3.028248466446739e-4,0.7217709625810325,0.16414784320098225,0.06266750240532809,0.09035521472550886,0.09723200260007583,0.10887559617314235,0.14115729169084892,0.3355645492041137,0.5064731054655761,0.49352689453442394,0.27457110356194914,0.7254288964380509,0,0,0.90302796,0.883771743,0.373976196,0.10961053199999998,7.334857685282853e-5,70217,10622,0.567540209,0.001412382,0.322288274,0.575592139,0,0.148143706125,15422205,370.9025523368402,23366.977272727272,-2.426362655869084,-0.2882972177691749,-3.223581130492961,3.09879619771246,-0.5608622957758991,-1.6269862757313416,-0.07188846928801573
GA-501,7138892,6633,9.291357818552235e-4,76.16586243355411,0.003950302014204873,0.03960499804730673,0.2780649339368203,0.07409853014810101,6.91528842303599e-4,0.6035897070112635,0.24131654559455912,0.09268471886161571,0.12687337686034367,0.1305184717168994,0.1304488711092888,0.1263251028132322,0.1518329130440611,0.5094886345863835,0.4905113654136165,0.11005128914814137,0.8899487108518587,0.6118421052631579,0.2894736842105263,0.9427706857330885,0.28704402392504447,0.42501931677541166,0.14504496101977155,4.9673184327960885e-5,61036.27516524973,9302.48115800043,0.4770736357704494,0.0014763697695939016,0.12150973563988517,0.40332015116407294,5.603116940219855e-7,0.27487456140660715,543739866,525.1189830936057,539.3089040443714,0.406388152010295,-0.7001716625272099,1.1103053844344961,-0.609973856266489,0.43965444772702833,0.02517392172438848,0.1720253506504067
GA-502,1051550,3206,0.0030488326755741526,321.888389520232,0.0025903755947956648,0.07840235685516804,0.445357090041649,0.06693607861596619,2.890008592701134e-4,0.406425098033151,0.21113759666525347,0.09731428993913938,0.1718173114448478,0.1452306816894976,0.13606368512326078,0.11472269250458818,0.1237137426334128,0.5135633177882785,0.4864366822117216,0.08058908364662094,0.919410916353379,0,0,0.177324972,0.993676819,0.607023917,0.133679303,7.707457754960813e-4,72741,64011,0.484120576,0.001478781,0.109062823,0.456179925,0,0.6536350676,338481736,2407.914929959143,105577.5845290081,1.2697734264729104,0.5970782796808694,-0.5681200229379815,-1.050041728866118,0.8145659561792021,0.07825906961065252,1.445431482061384
GA-503,126952,386,0.003040519251370597,215.2206897094965,0.003923578303412712,0.043671828707781496,0.2720080713610813,0.08330797687490991,0,0.5970885447528146,0.16969528185847896,0.25585029435200013,0.1573100636666744,0.11494039468696574,0.09191054174692691,0.0896439153070776,0.12064950838187627,0.525888277750702,0.474111722249298,0.11411265056046786,0.8858873494395322,0,1,0.450382836,0.940755881,0.450894826,0.2652527,4.108670808745724e-4,40363,15515,0.560412981,4.77289e-4,0.059268128,0.421041023,0,0.5269396664,27322697,811.3798265182465,70784.18911917099,-0.10612870498803964,-2.704992803070766,-1.5449249740977808,-1.3691784234116093,2.18155063984149,1.0631839784690729,0.7407989100766077
GA-504,202178,474,0.002344468735470724,262.66724866207005,0.0012495706156748926,0.01835524645415669,0.5750314881838412,0.0612538520130035,0.0018519532630719524,0.34225788947025176,0.23031935546495827,0.1089497185012619,0.16001261890894972,0.12283537177247136,0.10584837895554261,0.1232090856144438,0.14882547078237235,0.5160745486313337,0.48392545136866627,0.05643079013783731,0.9435692098621626,1,0,0.661172254,0.916667877,0.661649635,0.231953672,2.4067760541927142e-4,43882,12846,0.56527977,0.001530486,0.185604402,0.440478192,4.94614e-6,0.48448116317999995,53105539,1132.4125477180203,112037.00210970464,0.5827403320366222,-2.8850807251458117,-0.6694528311564115,-1.121732230853762,1.8084452670089706,0.44942799408397827,0.9211992851818916
GA-505,195418,272,0.0013918881576927408,137.23019373855018,0.0018769720889177481,0.027003033592727495,0.4844160587644451,0.07781824822702231,0.0017298580603268975,0.40715582926656047,0.2501528992137311,0.0906337611249468,0.15737120993429005,0.1322712750081954,0.11146719639108928,0.11440286129472607,0.14370079703302133,0.5179980722467132,0.4820019277532867,0.08260961038833954,0.9173903896116604,1,0,0.585051273,0.9624351199999999,0.602027449,0.200432167,3.485053702379128e-4,47418,12276,0.487939061,6.51749e-4,0.133675246,0.435026456,5.11724e-6,0.48408165287999994,26817250,684.671506537921,98592.83088235294,0.5619247654344544,-1.9390210728948676,0.48470786967067114,-1.731747056009294,0.9592430096789571,-0.289176989323866,0.7777749281844922
GA-506,756653,418,5.524328853516738e-4,40.78537453760178,0.005315064346890274,0.05844468857898749,0.2909146450831801,0.10027437110443478,5.310860499529169e-4,0.5445201448365544,0.2289300424363455,0.09017593401564321,0.14519756823098684,0.14216955816275587,0.1380637377267432,0.12298869404226993,0.13247446538525545,0.5127517057746713,0.48724829422532867,0.14676162839074722,0.8532383716092528,0,0,2.93866e-4,0.999947791,0.489715894,0.086042455,8.598145281338795e-4,80830,33148,0.460433899,7.48168e-4,0.063390594,0.399835856,0,0.449151490759,30860376,474.01453779534506,73828.65071770335,1.2956995239219755,1.309705250806417,0.8909599618190974,-0.35395840044189536,0.5373323783871259,-0.4489209063544969,0.5828556370424132
GA-507,289649,579,0.0019989711685522824,174.2129128704052,0.0026728779258467297,0.02983903720854349,0.40789852783437874,0.06442330055297332,0.0014648759541653505,0.49370138052409235,0.2093290803406419,0.10548629349003666,0.15709911015854808,0.1306621319299799,0.11301959126996106,0.12067699057163844,0.16372680223919395,0.5188147969263072,0.48118520307369284,0.08031380914527593,0.919686190854724,0,0,0.557062136,0.969833148,0.521355157,0.144162744,2.5820691378752587e-4,57739,12883,0.48885385699999995,7.19045e-4,0.129648114,0.435817144,3.45245e-6,0.50405877576,50460596,1208.446149376882,87151.2884283247,-0.10019716531519354,-0.5294198721933056,-0.02648748410492657,-0.446366802298547,0.735177314887136,-0.10062439155721134,0.7966608145016862
GA-508,755287,322,4.2632800511593606e-4,186.74825596097907,0.007805695871799338,0.06345529959937293,0.5336518572548337,0.08224830168960111,8.559593276432678e-4,0.3119828862567497,0.23007197170993499,0.0841708163573261,0.1640758163245222,0.14440267417219413,0.12675418741511996,0.11740376982174372,0.13312076419915891,0.5252097808044823,0.47479021919551767,0.10414837850427434,0.8958516214957256,0,0,0.041725502,0.9984209469999998,0.709123817,0.143938597,0.0010896034102943436,65116,41610,0.529912457,8.809050000000001e-4,0.097417549,0.416305325,0,0.563701654867,141048530,1297.416119465018,438038.9130434783,1.7242091605292054,-0.35197067434143525,-0.374226704188093,-0.8072559228054369,1.609194774127786,-0.2668139489632268,0.971901797796455
HI-500,440392,7140,0.016212828570909554,89.82427473705245,0.003250660506549735,0.25728862637691985,0.0076378994739001935,0.3031667427459551,0.1137823394611742,0.3148737314355009,0.2104717751697517,0.06589149917754412,0.11359620244858802,0.13122413562942198,0.12129357488873654,0.13991026519959546,0.21761254748636216,0.5019605447440884,0.4980394552559116,0.10973620321787275,0.8902637967821273,0,0.25,0.9799165282873241,0.49859670499560127,0.7034369379457597,0.11095623937513624,2.920686919449227e-5,75433.22054669476,3438.166958073716,0.49479740552641505,0.008600339431058167,0.22075723882383433,0.4400238877851505,2.2707008940216898e-5,0.1546538261684318,39557892,809.5468559759139,1385.0802521008404,1.1639862060063804,-0.6072120353257914,-0.6792698673133334,1.6897694632283433,-1.620238539108863,1.1877791548436485,1.0639228237916893
HI-501,979682,4497,0.004590265004358557,203.3833601107298,0.002455589275606227,0.4325948338452098,0.024735125457828164,0.24812286654859586,0.10093332644755722,0.19115825842520276,0.20768861354275228,0.08736970267001173,0.14376794670737078,0.13266963312496388,0.11774434921577497,0.1199950979708389,0.19076465676828747,0.4944981697098437,0.5055018302901563,0.09338265917147737,0.9066173408285226,0,0,0.691199424,0.983111791,0.820598929,0.084241296,6.296614004788085e-4,87722,38815,0.565373314,0.00970883,0.101647448,0.360104605,1.02074e-6,0.48889560687000005,199251017,2414.2952419764506,44307.54213920391,3.0796499048849393,0.16895103290462563,-1.1425310729673082,2.2650707789614994,-0.388482200106808,1.9361455664501677,0.6776856110938589
IA-500,102687,295,0.0028728076582235336,167.2419293581466,0.017693032754693267,0.026058440028277435,0.047256696253240124,0.13531929934804807,0.004143429424240044,0.7695291021915011,0.2592662632375189,0.10236384266263238,0.12215393343419062,0.12324130105900151,0.11945915279878971,0.11803139183055976,0.1554841149773071,0.49848714069591527,0.5015128593040847,0.18425680786686838,0.8157431921331316,0,0,0.9527405370000002,0.838721553,0.281837039,0.12396785200000002,4.5420829498864096e-5,60768,10270,0.397707305,0.002859095,0.069061359,0.413440845,9.73833e-6,0.17789906628,17173572,1349.0749953314235,58215.498305084744,0.39710037942281373,-0.19269305833087363,1.9376739362138558,-1.0345666636050572,-1.2846874579999221,-0.2892163318492657,-0.2761468215784446
IA-501,2468428,1621,6.566932476863818e-4,50.44635897826471,0.0030097704535912615,0.02037937523338854,0.03229303297797871,0.05230387320115211,0.0015287076556327421,0.8904852404782566,0.2261126886456325,0.10267915908629877,0.1185942306915176,0.12306142968772818,0.11166877189837753,0.1308479195816157,0.18703580040882972,0.49797085537758334,0.5020291446224167,0.05843208317112313,0.9415679168288769,0.11458333333333333,0,0.9868310501234829,0.314867550161327,0.12934952930530727,0.11284329539666338,1.7828696438735365e-5,61344.70943369626,7185.612115078909,0.4144455328424674,7.064151568950837e-4,0.1023918545994907,0.4542251182366879,2.43069571056154e-6,0.1779627158785726,124523205,447.04790657643576,800.1953847933374,-1.505128638633403,0.5765773814893411,1.1273952167734569,-0.7228921843006323,-0.678377707189064,-0.13589063067711954,-0.32869863921045217
IA-502,485418,715,0.0014729573274991862,128.37292807436066,0.0032191823442782766,0.051222749994814465,0.07759847337744498,0.06496027877455353,1.8875360394930617e-4,0.8028105619049595,0.2460271670409154,0.08738121706895893,0.15147122975388036,0.14193241007476262,0.12061932972955587,0.11581675012715076,0.13675189620477604,0.5030827776560436,0.49691722234395636,0.10014453975446334,0.8998554602455366,0,0,0.65655691,0.955266135,0.23022014,0.10356008100000001,0.00032743028880295413,69747,24649,0.428295342,0.0014702419999999999,0.063617657,0.420482965,2.06008e-6,0.49137407886,62314530,1239.5985676600683,87153.18881118881,0.21276144659543533,0.8137345985138237,1.6310060897388112,-0.9950907319031895,-0.2646169307737947,0.03337251562114363,-0.09555393905878222
ID-500,469473,789,0.001680607830482264,103.80565016518521,0.006501921620559923,0.026062358510814936,0.013182033556476206,0.08047520117281626,0.0018021520530359175,0.8719763330862967,0.22452622959854504,0.08790438773983765,0.13897199499263854,0.14418996480675206,0.12754796753088266,0.11944249801201452,0.15741695731932953,0.4961637785108611,0.5038362214891389,0.09505129396203538,0.9049487060379646,0,0,0.857954887,0.944341744,0.15814115,0.092793413,1.723022981640253e-4,69952,23814,0.441769061,0.001307677,0.039590415,0.39856605199999995,2.13005e-6,0.237678687291,48733950,1118.6747723697285,61766.73003802281,-0.27909744975480116,1.0803533558072258,1.2984470761116989,-0.35015871508844804,-0.13512147721612944,0.23695231843600087,-0.5376634163697336
ID-501,1284894,1961,0.0015261959352288982,28.704259650990664,0.01401460591044452,0.009261986155977415,0.005812072250835514,0.09152828126207183,0.0016890044129829974,0.8776940500076877,0.25201047613272465,0.10189540615227353,0.12600668185532657,0.12488052646320792,0.10756083404800887,0.1184231803205789,0.16922289502787957,0.49748564151875047,0.5025143584812495,0.1473928058883489,0.8526071941116511,0.5581395348837209,0.023255813953488372,0.9959674624660994,0.2081574809083941,0.19658820109965103,0.12925622409452686,6.080173976878651e-6,55344.980592173364,5803.812935541764,0.44306432557875586,0.0019370178787607721,0.14665588449250652,0.42828046519342683,3.891374399055486e-6,0.059988610999687456,36881931,222.07255280797034,437.3887432847503,-0.3601848033537058,-0.4807047789998723,1.4761947894352478,-0.7423937037767171,-0.5941328136629329,-0.17944155310596022,-0.6185140152301536
IL-500,307291,160,5.206790957105805e-4,80.81008880832826,0.003097920205287073,0.030108327488723503,0.016134447077750483,0.09729197897934831,8.309871795297943e-5,0.8532842275309377,0.230134311389169,0.08132230237084331,0.11544613091988207,0.13050236698933088,0.13743632895049557,0.14607889107995092,0.15907966830032824,0.49939299730863357,0.5006070026913664,0.15594830520994585,0.8440516947900542,0,0,0.795870909,0.8591040809999999,0.196891546,0.065473748,1.9662971192538147e-4,90014,11784,0.474001966,3.26656e-4,0.047359125,0.386929653,0,0.37418210488,24832213,1234.2364883148016,155201.33125,0.15378521871265344,1.6538583866802927,1.6668776835189973,0.7516789617894724,0.45089049713292967,-0.24122666276763244,-0.39993052345435787
IL-501,441516,486,0.0011007528605984833,226.059112240553,0.005095742612752721,0.026127527216174184,0.11403819984447901,0.09642058709175738,3.183320373250389e-4,0.7579996111975117,0.23229936149818012,0.10693246888132925,0.12488647204295418,0.11952635106847824,0.11935477229208656,0.1276980762587591,0.16930249795821256,0.5069809684821226,0.49301903151787735,0.15968264789518596,0.8403173521048141,0,0,0.8752678690716619,0.8108086967066722,0.2947277106608594,0.1492290059563821,1.1961758366114816e-4,58799.3219770065,12833.903539169589,0.47142191284363877,0.0012587890730861352,0.07402139791311975,0.4236018628680773,2.264924881770989e-6,0.27376483636092086,99808715,1514.847001705737,68455.90877914953,-0.15599616115913306,-0.6335759117626335,0.6988710988019984,-0.5453385159422479,0.08150202107668388,-0.20242841272858086,-0.2756929520207609
IL-502,699682,705,0.001007600595699189,155.32932389285418,0.009684216979180236,0.0922491015394518,0.07248067064620195,0.1266273821656539,5.134060275400189e-4,0.6984452226419721,0.2361308357389185,0.10159927516382562,0.11269797790373445,0.1283184784059223,0.1334794243452243,0.1349066211536976,0.15286738728867724,0.4968948636366829,0.5031051363633171,0.2441349375250216,0.7558650624749784,0,0,0.262389713,0.985847115,0.39161218999999997,0.075683712,6.089844077668281e-4,92654,22314,0.46352453,0.001121906,0.060438792,0.378287565,0,0.681207596472,108681132,2052.3481180845647,154157.6340425532,1.3846220724012732,1.4448854603752606,1.3512925918990835,0.5723852908012901,0.16488676260026286,-0.706770620139356,-0.02484813915965134
IL-503,210006,279,0.0013285334704722723,58.33908554993667,0.0015935308585766108,0.1089143699861927,0.13628153038348667,0.07715262759381789,3.3157319107028854e-4,0.6757263679868558,0.1927723704257198,0.22244272142378868,0.13643509398441517,0.11626022571786238,0.09658026763966657,0.0993362381003212,0.13617308270822617,0.5024696988811148,0.4975303011188852,0.08068006482353056,0.9193199351764695,0,0,0.9373589060000002,0.8404925560000001,0.33495233500000005,0.191451726,8.140089202549245e-5,53936,16575,0.531674406,0.009992897,0.11336585600000001,0.446077731,4.7617699999999995e-6,0.2583283806,12251558,304.71955917460195,43912.39426523297,0.8921041520071581,-1.9506867508613692,-1.1146675158454096,0.08266120232798552,-1.037065022146837,3.1980236968237836,0.4812865035706352
IL-504,264403,121,4.576347469582418e-4,114.88806481015722,0.0011900448173929627,0.01023362258033756,0.08716696862782493,0.05329264804043101,2.4029751120434824e-4,0.8478764184228091,0.21533380442956418,0.08752564892246184,0.12858659794204005,0.12733202081388803,0.12209453918853044,0.1392505035313323,0.17987688517218314,0.5108509585044836,0.4891490414955164,0.04171468951105502,0.9582853104889449,0,0,0.792662609,0.8356083489999999,0.155009588,0.12428247300000002,1.426756103228846e-4,64045,9870,0.493704747,7.101420000000001e-4,0.093857597,0.452566726,0,0.47459809694,30376749,924.4108363546741,251047.51239669422,-1.26021157203314,0.20439847449983117,0.36077256910269057,-0.12387713862574609,0.4732404825460186,0.35246614418365974,-0.304141724383325
IL-506,868085,357,4.112500503982905e-4,74.25363645265152,0.004311421465883298,0.056963132700798454,0.11432567220406188,0.10716892977076946,5.6713352615873224e-5,0.7171741305058711,0.2457370803781039,0.08920007716406275,0.12027440623720279,0.1395958814245569,0.14276592552314188,0.12583946941809948,0.13658715985483227,0.5008827613904423,0.49911723860955776,0.19199524380572255,0.8080047561942775,0,0,0.7504728057732908,0.8845101264834726,0.34963396469945224,0.06473639722154166,2.1290859140041862e-4,90810.06946093988,17449.860712948615,0.48948278700063586,7.028375146254088e-4,0.04817368830668522,0.3556529603922485,0,0.34755546429804307,64458468,1147.0152748621438,60185.31092436975,1.3303359985281644,1.3360602499427656,2.0099174034068996,0.7231096587956354,0.8106549266612082,-0.3477870409173546,-0.1853942394218091
IL-507,386792,492,0.0012720014891724751,195.66482760760306,0.0021332201276217516,0.025779063134294698,0.09137558205866356,0.049151620477851925,3.18391063824142e-4,0.8312421231377439,0.23018484631917338,0.08081299919108466,0.12345775969716723,0.12762013963606664,0.11995769555986628,0.12959399779577113,0.1883725618008707,0.505273656847115,0.494726343152885,0.03999026160165239,0.9600097383983476,0,0,0.9421734447382597,0.5702998883717086,0.1778837202369258,0.12155928338548108,5.617701234255606e-5,60907.2626941612,10248.838471323088,0.4324640678022891,0.0010287945243926207,0.10508288181840028,0.45136921116324796,2.585370856377588e-6,0.2577287369949816,75681590,1609.6247210270494,38456.09247967479,-1.2764134738290578,0.3171183099114189,0.9467389956769512,-0.7135836235834173,-0.44994578159944043,0.00826749895642754,-0.3072829928215719
IL-508,261186,237,9.073993246192369e-4,288.04316846997926,0.003044426219670754,0.015910227431840458,0.28528393975156524,0.07210609485327946,3.2804592642970016e-4,0.6233272658172144,0.23285853903609824,0.08131424736141803,0.12770383511855465,0.13237458640301125,0.12059565816380599,0.13746138780188163,0.1676917461152302,0.5150150916291502,0.4849849083708498,0.04945501360012874,0.9505449863998713,0,0,0.763924008,0.858442113,0.389833299,0.144152813,1.53320778784016e-4,57473,12176,0.495868021,0.002026168,0.132542407,0.461808826,0,0.38745898356,75232843,1998.1793103820962,317438.15611814347,-0.3043359101641908,-0.7151978469559226,0.2856278579832072,-0.5281457972419287,0.31211081541922425,0.28589765268521605,0.38636874484863504
IL-511,5169517,20024,0.0038734759939855114,379.8747010600797,0.00838241049974901,0.08762249699920718,0.25378304518321054,0.12530535815120686,5.731655762806539e-4,0.5243335235903458,0.21423163816968296,0.08557213412287218,0.15844558190694147,0.13913076679216294,0.12425498649006173,0.12288162393854617,0.15548326857973255,0.5119846226589009,0.4880153773410991,0.2649602415205179,0.7350397584794821,0,0,0.064398867,0.9994521890000001,0.580431982,0.136770522,0.0021122980355113468,67886,98187,0.476837418,0.002635736,0.0941624,0.425279383,3.86883e-7,1.033572550912,1963768725,2777.4603438311046,98070.75134838193,2.4667449164176314,0.8131083341408373,-1.7742525200532768,-1.2909468321766737,0.029558716474710277,-0.7469693435373483,-0.02513862612303082
IL-512,521882,396,7.587922173978026e-4,117.09904346193201,0.0028009088541718435,0.02123442752325311,0.08878225070619082,0.0511141017511147,1.8089617156113395e-4,0.8358874149937084,0.22080601826974744,0.11168384543989057,0.12046895608421669,0.12261638415319231,0.11655903473205999,0.1309833422890919,0.17688241903180107,0.50459870060085,0.49540129939915,0.06726784231351668,0.9327321576864833,0.18181818181818182,0,0.9813147771455238,0.43232237759801034,0.18924009661752658,0.14001812936355154,2.6123946429847067e-5,60398.76112032988,9042.928761674095,0.4377970732143492,3.3880863421841857e-4,0.10725880152171836,0.44031026183113425,1.916143536048379e-6,0.20751864269286824,61111883,836.3134402252224,14029.357897153352,-1.2081740701109336,0.06611611272799196,0.8513003501860987,-0.831132512614303,-0.08838142950338115,-0.022884376162103728,-0.1923032217452035
IL-513,195963,388,0.0019799656057521062,192.3155187458857,7.389493483810291e-4,0.021362353889560662,0.1276522080633326,0.05189181368141465,1.653592947426079e-4,0.7981893157225685,0.2201652520016187,0.07926563772622261,0.12184901929647521,0.12884123821183605,0.12192585686697367,0.1390094100411337,0.18894358585574003,0.5171014819406097,0.4828985180593903,0.027922773119144338,0.9720772268808556,0,0,0.905858747,0.811157006,0.20148191199999999,0.139908114,8.714420508752906e-5,61743,19393,0.47186847800000004,0.001272401,0.085468505,0.4692314369999999,5.103e-6,0.27250418817,37686726,1374.5844558085153,97130.737113402065,-1.2450022853800806,0.006744060665761871,0.16880824827198593,-0.5390464515083336,0.015070173485028898,0.30273032685491025,-0.13734851008571508
